,날짜,관광지명,관광객수
4922,2017.01,산방산,33871
4923,2017.01,서귀포도립해양공원,12674
4924,2017.01,서귀포자연휴양림,3366
4925,2017.01,서복전시관,3229
4926,2017.01,성산일출봉,128465
4927,2017.01,소리섬박물관,0
4928,2017.01,소인국테마파크,0
4929,2017.01,신영영화박물관,0
4930,2017.01,아프리카박물관,0
4931,2017.01,여미지식물원,0
4932,2017.01,이중섭미술관,24646
4933,2017.01,익스트림 아일랜드,0
4934,2017.01,일출랜드,15061
4935,2017.01,정방폭포,56462
4936,2017.01,제주민속촌박물관,0
4937,2017.01,제주조각공원,0
4938,2017.01,제주추사관,4696
4939,2017.01,중문주상절리대,91383
4940,2017.01,천제연폭포,37582
4941,2017.01,천지연폭포,119070
4942,2017.01,카멜리아힐,0
4943,2017.01,테디베어뮤지엄,0
4944,2017.01,퍼시픽랜드,0
4945,2017.01,아쿠아플라넷,95217
4946,2017.01,화락원,0
4947,2017.02,(주)제주미니미니랜드,0
4948,2017.02,국립제주박물관,8900
4949,2017.02,도립미술관,5643
4950,2017.02,만장굴관광지,48975
4951,2017.02,목석원,0
4952,2017.02,민속자연사박물관,18516
4953,2017.02,비자림,44063
4954,2017.02,산굼부리,0
4955,2017.02,삼성혈,0
4956,2017.02,삼양선사유적지,1754
4957,2017.02,생각하는 정원,0
4958,2017.02,절물자연휴양림,34487
4959,2017.02,제주도립 김창열미술관,0
4960,2017.02,제주돌문화공원,7956
4961,2017.02,제주러브랜드,0
4962,2017.02,제주목관아지,11850
4963,2017.02,제주별빛누리공원,5354
4964,2017.02,제주항일기념관,11505
4965,2017.02,한라산국립공원,81100
4966,2017.02,한림공원,0
4967,2017.02,항몽 유적지,2550
4968,2017.02,해녀 박물관,10368
4969,2017.02,감귤박물관,7453
4970,2017.02,기당미술관,621
4971,2017.02,마라해양도립공원,30750
4972,2017.02,박물관은살아있다,0
4973,2017.02,산방산,42434
4974,2017.02,서귀포도립해양공원,11195
4975,2017.02,서귀포자연휴양림,4208
4976,2017.02,서복전시관,3074
4977,2017.02,성산일출봉,115528
4978,2017.02,소리섬박물관,0
4979,2017.02,소인국테마파크,0
4980,2017.02,신영영화박물관,0
4981,2017.02,아프리카박물관,0
4982,2017.02,여미지식물원,0
4983,2017.02,이중섭미술관,21221
4984,2017.02,익스트림 아일랜드,0
4985,2017.02,일출랜드,16476
4986,2017.02,정방폭포,54363
4987,2017.02,제주민속촌박물관,0
4988,2017.02,제주조각공원,0
4989,2017.02,제주추사관,4069
4990,2017.02,중문주상절리대,90537
4991,2017.02,천제연폭포,35693
4992,2017.02,천지연폭포,111913
4993,2017.02,카멜리아힐,0
4994,2017.02,테디베어뮤지엄,0
4995,2017.02,퍼시픽랜드,0
4996,2017.02,아쿠아플라넷,83940
4997,2017.02,화락원,0
4998,2017.03,(주)제주미니미니랜드,0
4999,2017.03,국립제주박물관,14689
5000,2017.03,도립미술관,4964
5001,2017.03,만장굴관광지,40029
5002,2017.03,목석원,0
5003,2017.03,민속자연사박물관,29835
5004,2017.03,비자림,61894
5005,2017.03,산굼부리,0
5006,2017.03,삼성혈,0
5007,2017.03,삼양선사유적지,4205
5008,2017.03,생각하는 정원,0
5009,2017.03,절물자연휴양림,49662
5010,2017.03,제주도립 김창열미술관,0
5011,2017.03,제주돌문화공원,10869
5012,2017.03,제주러브랜드,0
5013,2017.03,제주목관아지,8592
5014,2017.03,제주별빛누리공원,7569
5015,2017.03,제주항일기념관,13697
5016,2017.03,한라산국립공원,60743
5017,2017.03,한림공원,0
5018,2017.03,항몽 유적지,5239
5019,2017.03,해녀 박물관,9147
5020,2017.03,감귤박물관,5198
5021,2017.03,기당미술관,512
5022,2017.03,마라해양도립공원,48786
5023,2017.03,박물관은살아있다,0
5024,2017.03,산방산,72711
5025,2017.03,서귀포도립해양공원,12491
5026,2017.03,서귀포자연휴양림,6640
5027,2017.03,서복전시관,2954
5028,2017.03,성산일출봉,145626
5029,2017.03,소리섬박물관,0
5030,2017.03,소인국테마파크,0
5031,2017.03,신영영화박물관,0
5032,2017.03,아프리카박물관,0
5033,2017.03,여미지식물원,0
5034,2017.03,이중섭미술관,16101
5035,2017.03,익스트림 아일랜드,0
5036,2017.03,일출랜드,33768
5037,2017.03,정방폭포,66378
5038,2017.03,제주민속촌박물관,0
5039,2017.03,제주조각공원,0
5040,2017.03,제주추사관,6007
5041,2017.03,중문주상절리대,112639
5042,2017.03,천제연폭포,43403
5043,2017.03,천지연폭포,128155
5044,2017.03,카멜리아힐,0
5045,2017.03,테디베어뮤지엄,0
5046,2017.03,퍼시픽랜드,0
5047,2017.03,아쿠아플라넷,74580
5048,2017.03,화락원,0
5049,2017.04,(주)제주미니미니랜드,0
5050,2017.04,국립제주박물관,13967
5051,2017.04,도립미술관,8495
5052,2017.04,만장굴관광지,66434
5053,2017.04,목석원,0
5054,2017.04,민속자연사박물관,46980
5055,2017.04,비자림,103394
5056,2017.04,산굼부리,0
5057,2017.04,삼성혈,0
5058,2017.04,삼양선사유적지,5547
5059,2017.04,생각하는 정원,0
5060,2017.04,절물자연휴양림,79444
5061,2017.04,제주도립 김창열미술관,0
5062,2017.04,제주돌문화공원,44386
5063,2017.04,제주러브랜드,0
5064,2017.04,제주목관아지,10308
5065,2017.04,제주별빛누리공원,6904
5066,2017.04,제주항일기념관,16075
5067,2017.04,한라산국립공원,69454
5068,2017.04,한림공원,0
5069,2017.04,항몽 유적지,6593
5070,2017.04,해녀 박물관,13329
5071,2017.04,감귤박물관,9258
5072,2017.04,기당미술관,1059
5073,2017.04,마라해양도립공원,83146
5074,2017.04,박물관은살아있다,0
5075,2017.04,산방산,108876
5076,2017.04,서귀포도립해양공원,18502
5077,2017.04,서귀포자연휴양림,10291
5078,2017.04,서복전시관,6559
5079,2017.04,성산일출봉,250137
5080,2017.04,소리섬박물관,0
5081,2017.04,소인국테마파크,0
5082,2017.04,신영영화박물관,0
5083,2017.04,아프리카박물관,0
5084,2017.04,여미지식물원,0
5085,2017.04,이중섭미술관,17815
5086,2017.04,익스트림 아일랜드,0
5087,2017.04,일출랜드,54513
5088,2017.04,정방폭포,128170
5089,2017.04,제주민속촌박물관,0
5090,2017.04,제주조각공원,0
5091,2017.04,제주추사관,7928
5092,2017.04,중문주상절리대,180438
5093,2017.04,천제연폭포,77779
5094,2017.04,천지연폭포,229904
5095,2017.04,카멜리아힐,0
5096,2017.04,테디베어뮤지엄,0
5097,2017.04,퍼시픽랜드,0
5098,2017.04,아쿠아플라넷,102014
5099,2017.04,화락원,0
5100,2017.05,(주)제주미니미니랜드,0
5101,2017.05,국립제주박물관,20177
5102,2017.05,도립미술관,11173
5103,2017.05,만장굴관광지,68843
5104,2017.05,목석원,0
5105,2017.05,민속자연사박물관,34009
5106,2017.05,비자림,108812
5107,2017.05,산굼부리,0
5108,2017.05,삼성혈,0
5109,2017.05,삼양선사유적지,5204
5110,2017.05,생각하는 정원,0
5111,2017.05,절물자연휴양림,90844
5112,2017.05,제주도립 김창열미술관,0
5113,2017.05,제주돌문화공원,45226
5114,2017.05,제주러브랜드,0
5115,2017.05,제주목관아지,20511
5116,2017.05,제주별빛누리공원,12015
5117,2017.05,제주항일기념관,17847
5118,2017.05,한라산국립공원,103441
5119,2017.05,한림공원,0
5120,2017.05,항몽 유적지,9561
5121,2017.05,해녀 박물관,14006
5122,2017.05,감귤박물관,9282
5123,2017.05,기당미술관,2742
5124,2017.05,마라해양도립공원,92811
5125,2017.05,박물관은살아있다,0
5126,2017.05,산방산,87792
5127,2017.05,서귀포도립해양공원,18117
5128,2017.05,서귀포자연휴양림,14332
5129,2017.05,서복전시관,4165
5130,2017.05,성산일출봉,205007
5131,2017.05,소리섬박물관,0
5132,2017.05,소인국테마파크,0
5133,2017.05,신영영화박물관,0
5134,2017.05,아프리카박물관,0
5135,2017.05,여미지식물원,0
5136,2017.05,이중섭미술관,27131
5137,2017.05,익스트림 아일랜드,0
5138,2017.05,일출랜드,45914
5139,2017.05,정방폭포,89963
5140,2017.05,제주민속촌박물관,0
5141,2017.05,제주조각공원,0
5142,2017.05,제주추사관,9723
5143,2017.05,중문주상절리대,171953
5144,2017.05,천제연폭포,60057
5145,2017.05,천지연폭포,194773
5146,2017.05,카멜리아힐,0
5147,2017.05,테디베어뮤지엄,0
5148,2017.05,퍼시픽랜드,0
5149,2017.05,아쿠아플라넷,111476
5150,2017.05,화락원,0
5151,2017.06,(주)제주미니미니랜드,0
5152,2017.06,국립제주박물관,14000
5153,2017.06,도립미술관,7107
5154,2017.06,만장굴관광지,64366
5155,2017.06,목석원,0
5156,2017.06,민속자연사박물관,24467
5157,2017.06,비자림,103319
5158,2017.06,산굼부리,0
5159,2017.06,삼성혈,0
5160,2017.06,삼양선사유적지,4312
5161,2017.06,생각하는 정원,0
5162,2017.06,절물자연휴양림,79027
5163,2017.06,제주도립 김창열미술관,0
5164,2017.06,제주돌문화공원,14986
5165,2017.06,제주러브랜드,0
5166,2017.06,제주목관아지,14525
5167,2017.06,제주별빛누리공원,6868
5168,2017.06,제주항일기념관,15309
5169,2017.06,한라산국립공원,71996
5170,2017.06,한림공원,0
5171,2017.06,항몽 유적지,9113
5172,2017.06,해녀 박물관,11901
5173,2017.06,감귤박물관,6224
5174,2017.06,기당미술관,2629
5175,2017.06,마라해양도립공원,69504
5176,2017.06,박물관은살아있다,0
5177,2017.06,산방산,53429
5178,2017.06,서귀포도립해양공원,13900
5179,2017.06,서귀포자연휴양림,9388
5180,2017.06,서복전시관,2951
5181,2017.06,성산일출봉,142277
5182,2017.06,소리섬박물관,0
5183,2017.06,소인국테마파크,0
5184,2017.06,신영영화박물관,0
5185,2017.06,아프리카박물관,0
5186,2017.06,여미지식물원,0
5187,2017.06,이중섭미술관,17361
5188,2017.06,익스트림 아일랜드,0
5189,2017.06,일출랜드,28390
5190,2017.06,정방폭포,73064
5191,2017.06,제주민속촌박물관,0
5192,2017.06,제주조각공원,0
5193,2017.06,제주추사관,4487
5194,2017.06,중문주상절리대,118700
5195,2017.06,천제연폭포,46755
5196,2017.06,천지연폭포,142794
5197,2017.06,카멜리아힐,0
5198,2017.06,테디베어뮤지엄,0
5199,2017.06,퍼시픽랜드,0
5200,2017.06,아쿠아플라넷,97249
5201,2017.06,화락원,0
5202,2017.07,(주)제주미니미니랜드,0
5203,2017.07,국립제주박물관,13368
5204,2017.07,도립미술관,8208
5205,2017.07,만장굴관광지,103901
5206,2017.07,목석원,0
5207,2017.07,민속자연사박물관,18287
5208,2017.07,비자림,94667
5209,2017.07,산굼부리,0
5210,2017.07,삼성혈,0
5211,2017.07,삼양선사유적지,3670
5212,2017.07,생각하는 정원,0
5213,2017.07,절물자연휴양림,78245
5214,2017.07,제주도립 김창열미술관,0
5215,2017.07,제주돌문화공원,7944
5216,2017.07,제주러브랜드,0
5217,2017.07,제주목관아지,17459
5218,2017.07,제주별빛누리공원,9260
5219,2017.07,제주항일기념관,13373
5220,2017.07,한라산국립공원,47953
5221,2017.07,한림공원,0
5222,2017.07,항몽 유적지,8077
5223,2017.07,해녀 박물관,14185
5224,2017.07,감귤박물관,7165
5225,2017.07,기당미술관,1337
5226,2017.07,마라해양도립공원,63241
5227,2017.07,박물관은살아있다,0
5228,2017.07,산방산,31100
5229,2017.07,서귀포도립해양공원,13201
5230,2017.07,서귀포자연휴양림,15934
5231,2017.07,서복전시관,2534
5232,2017.07,성산일출봉,101257
5233,2017.07,소리섬박물관,0
5234,2017.07,소인국테마파크,0
5235,2017.07,신영영화박물관,0
5236,2017.07,아프리카박물관,0
5237,2017.07,여미지식물원,0
5238,2017.07,이중섭미술관,22836
5239,2017.07,익스트림 아일랜드,0
5240,2017.07,일출랜드,16701
5241,2017.07,정방폭포,77176
5242,2017.07,제주민속촌박물관,0
5243,2017.07,제주조각공원,0
5244,2017.07,제주추사관,2438
5245,2017.07,중문주상절리대,91795
5246,2017.07,천제연폭포,46839
5247,2017.07,천지연폭포,134115
5248,2017.07,카멜리아힐,0
5249,2017.07,테디베어뮤지엄,0
5250,2017.07,퍼시픽랜드,0
5251,2017.07,아쿠아플라넷,106545
5252,2017.07,화락원,0
5253,2017.08,(주)제주미니미니랜드,0
5254,2017.08,국립제주박물관,24986
5255,2017.08,도립미술관,8108
5256,2017.08,만장굴관광지,123177
5257,2017.08,목석원,0
5258,2017.08,민속자연사박물관,23976
5259,2017.08,비자림,96292
5260,2017.08,산굼부리,0
5261,2017.08,삼성혈,0
5262,2017.08,삼양선사유적지,2166
5263,2017.08,생각하는 정원,0
5264,2017.08,절물자연휴양림,94217
5265,2017.08,제주도립 김창열미술관,0
5266,2017.08,제주돌문화공원,11433
5267,2017.08,제주러브랜드,0
5268,2017.08,제주목관아지,18552
5269,2017.08,제주별빛누리공원,15744
5270,2017.08,제주항일기념관,13558
5271,2017.08,한라산국립공원,50954
5272,2017.08,한림공원,0
5273,2017.08,항몽 유적지,6054
5274,2017.08,해녀 박물관,15450
5275,2017.08,감귤박물관,8049
5276,2017.08,기당미술관,1720
5277,2017.08,마라해양도립공원,65548
5278,2017.08,박물관은살아있다,0
5279,2017.08,산방산,26469
5280,2017.08,서귀포도립해양공원,16928
5281,2017.08,서귀포자연휴양림,22549
5282,2017.08,서복전시관,2254
5283,2017.08,성산일출봉,123318
5284,2017.08,소리섬박물관,0
5285,2017.08,소인국테마파크,0
5286,2017.08,신영영화박물관,0
5287,2017.08,아프리카박물관,0
5288,2017.08,여미지식물원,0
5289,2017.08,이중섭미술관,29318
5290,2017.08,익스트림 아일랜드,0
5291,2017.08,일출랜드,21811
5292,2017.08,정방폭포,90636
5293,2017.08,제주민속촌박물관,0
5294,2017.08,제주조각공원,0
5295,2017.08,제주추사관,1405
5296,2017.08,중문주상절리대,109802
5297,2017.08,천제연폭포,53209
5298,2017.08,천지연폭포,206088
5299,2017.08,카멜리아힐,0
5300,2017.08,테디베어뮤지엄,0
5301,2017.08,퍼시픽랜드,0
5302,2017.08,아쿠아플라넷,141945
5303,2017.08,화락원,0
5304,2017.09,(주)제주미니미니랜드,0
5305,2017.09,국립제주박물관,22307
5306,2017.09,도립미술관,8929
5307,2017.09,만장굴관광지,63967
5308,2017.09,목석원,0
5309,2017.09,민속자연사박물관,26466
5310,2017.09,비자림,90263
5311,2017.09,산굼부리,0
5312,2017.09,삼성혈,0
5313,2017.09,삼양선사유적지,3588
5314,2017.09,생각하는 정원,0
5315,2017.09,절물자연휴양림,88884
5316,2017.09,제주도립 김창열미술관,0
5317,2017.09,제주돌문화공원,15961
5318,2017.09,제주러브랜드,0
5319,2017.09,제주목관아지,17120
5320,2017.09,제주별빛누리공원,9748
5321,2017.09,제주항일기념관,11470
5322,2017.09,한라산국립공원,58184
5323,2017.09,한림공원,0
5324,2017.09,항몽 유적지,10135
5325,2017.09,해녀 박물관,25683
5326,2017.09,감귤박물관,6639
5327,2017.09,기당미술관,1315
5328,2017.09,마라해양도립공원,53802
5329,2017.09,박물관은살아있다,0
5330,2017.09,산방산,38747
5331,2017.09,서귀포도립해양공원,12790
5332,2017.09,서귀포자연휴양림,11975
5333,2017.09,서복전시관,2663
5334,2017.09,성산일출봉,144931
5335,2017.09,소리섬박물관,0
5336,2017.09,소인국테마파크,0
5337,2017.09,신영영화박물관,0
5338,2017.09,아프리카박물관,0
5339,2017.09,여미지식물원,0
5340,2017.09,이중섭미술관,18781
5341,2017.09,익스트림 아일랜드,0
5342,2017.09,일출랜드,23352
5343,2017.09,정방폭포,75032
5344,2017.09,제주민속촌박물관,0
5345,2017.09,제주조각공원,0
5346,2017.09,제주추사관,4642
5347,2017.09,중문주상절리대,119632
5348,2017.09,천제연폭포,44455
5349,2017.09,천지연폭포,106716
5350,2017.09,카멜리아힐,0
5351,2017.09,테디베어뮤지엄,0
5352,2017.09,퍼시픽랜드,0
5353,2017.09,아쿠아플라넷,107460
5354,2017.09,화락원,0
5355,2017.1,(주)제주미니미니랜드,0
5356,2017.1,국립제주박물관,27599
5357,2017.1,도립미술관,9878
5358,2017.1,만장굴관광지,67375
5359,2017.1,목석원,0
5360,2017.1,민속자연사박물관,32661
5361,2017.1,비자림,20896
5362,2017.1,산굼부리,0
5363,2017.1,삼성혈,0
5364,2017.1,삼양선사유적지,4794
5365,2017.1,생각하는 정원,0
5366,2017.1,절물자연휴양림,89162
5367,2017.1,제주도립 김창열미술관,0
5368,2017.1,제주돌문화공원,19824
5369,2017.1,제주러브랜드,0
5370,2017.1,제주목관아지,21693
5371,2017.1,제주별빛누리공원,7589
5372,2017.1,제주항일기념관,8277
5373,2017.1,한라산국립공원,113636
5374,2017.1,한림공원,0
5375,2017.1,항몽 유적지,9319
5376,2017.1,해녀 박물관,18088
5377,2017.1,감귤박물관,8701
5378,2017.1,기당미술관,1293
5379,2017.1,마라해양도립공원,47208
5380,2017.1,박물관은살아있다,0
5381,2017.1,산방산,48208
5382,2017.1,서귀포도립해양공원,16527
5383,2017.1,서귀포자연휴양림,118871
5384,2017.1,서복전시관,2833
5385,2017.1,성산일출봉,174036
5386,2017.1,소리섬박물관,0
5387,2017.1,소인국테마파크,0
5388,2017.1,신영영화박물관,0
5389,2017.1,아프리카박물관,0
5390,2017.1,여미지식물원,0
5391,2017.1,이중섭미술관,24337
5392,2017.1,익스트림 아일랜드,0
5393,2017.1,일출랜드,35471
5394,2017.1,정방폭포,85816
5395,2017.1,제주민속촌박물관,0
5396,2017.1,제주조각공원,0
5397,2017.1,제주추사관,6825
5398,2017.1,중문주상절리대,153979
5399,2017.1,천제연폭포,58753
5400,2017.1,천지연폭포,170112
5401,2017.1,카멜리아힐,0
5402,2017.1,테디베어뮤지엄,0
5403,2017.1,퍼시픽랜드,0
5404,2017.1,아쿠아플라넷,119762
5405,2017.1,화락원,0
5406,2017.11,(주)제주미니미니랜드,0
5407,2017.11,국립제주박물관,16272
5408,2017.11,도립미술관,6980
5409,2017.11,만장굴관광지,39275
5410,2017.11,목석원,0
5411,2017.11,민속자연사박물관,20943
5412,2017.11,비자림,78604
5413,2017.11,산굼부리,0
5414,2017.11,삼성혈,0
5415,2017.11,삼양선사유적지,5790
5416,2017.11,생각하는 정원,0
5417,2017.11,절물자연휴양림,62580
5418,2017.11,제주도립 김창열미술관,0
5419,2017.11,제주돌문화공원,12054
5420,2017.11,제주러브랜드,0
5421,2017.11,제주목관아지,14560
5422,2017.11,제주별빛누리공원,9391
5423,2017.11,제주항일기념관,10100
5424,2017.11,한라산국립공원,92223
5425,2017.11,한림공원,0
5426,2017.11,항몽 유적지,10303
5427,2017.11,해녀 박물관,9924
5428,2017.11,감귤박물관,9324
5429,2017.11,기당미술관,1418
5430,2017.11,마라해양도립공원,60756
5431,2017.11,박물관은살아있다,0
5432,2017.11,산방산,52589
5433,2017.11,서귀포도립해양공원,11923
5434,2017.11,서귀포자연휴양림,131776
5435,2017.11,서복전시관,2530
5436,2017.11,성산일출봉,127040
5437,2017.11,소리섬박물관,0
5438,2017.11,소인국테마파크,0
5439,2017.11,신영영화박물관,0
5440,2017.11,아프리카박물관,0
5441,2017.11,여미지식물원,0
5442,2017.11,이중섭미술관,17487
5443,2017.11,익스트림 아일랜드,0
5444,2017.11,일출랜드,28475
5445,2017.11,정방폭포,55908
5446,2017.11,제주민속촌박물관,0
5447,2017.11,제주조각공원,0
5448,2017.11,제주추사관,5107
5449,2017.11,중문주상절리대,105000
5450,2017.11,천제연폭포,34580
5451,2017.11,천지연폭포,114576
5452,2017.11,카멜리아힐,0
5453,2017.11,테디베어뮤지엄,0
5454,2017.11,퍼시픽랜드,0
5455,2017.11,아쿠아플라넷,69801
5456,2017.11,화락원,0
5457,2017.12,(주)제주미니미니랜드,0
5458,2017.12,국립제주박물관,30629
5459,2017.12,도립미술관,4851
5460,2017.12,만장굴관광지,38612
5461,2017.12,목석원,0
5462,2017.12,민속자연사박물관,19960
5463,2017.12,비자림,48154
5464,2017.12,산굼부리,0
5465,2017.12,삼성혈,0
5466,2017.12,삼양선사유적지,4289
5467,2017.12,생각하는 정원,0
5468,2017.12,절물자연휴양림,35153
5469,2017.12,제주도립 김창열미술관,0
5470,2017.12,제주돌문화공원,11244
5471,2017.12,제주러브랜드,0
5472,2017.12,제주목관아지,14791
5473,2017.12,제주별빛누리공원,6144
5474,2017.12,제주항일기념관,7519
5475,2017.12,한라산국립공원,86287
5476,2017.12,한림공원,0
5477,2017.12,항몽 유적지,4191
5478,2017.12,해녀 박물관,14182
5479,2017.12,감귤박물관,23559
5480,2017.12,기당미술관,1435
5481,2017.12,마라해양도립공원,36607
5482,2017.12,박물관은살아있다,0
5483,2017.12,산방산,37047
5484,2017.12,서귀포도립해양공원,10212
5485,2017.12,서귀포자연휴양림,136717
5486,2017.12,서복전시관,2976
5487,2017.12,성산일출봉,101111
5488,2017.12,소리섬박물관,0
5489,2017.12,소인국테마파크,0
5490,2017.12,신영영화박물관,0
5491,2017.12,아프리카박물관,0
5492,2017.12,여미지식물원,0
5493,2017.12,이중섭미술관,34081
5494,2017.12,익스트림 아일랜드,0
5495,2017.12,일출랜드,17413
5496,2017.12,정방폭포,52938
5497,2017.12,제주민속촌박물관,0
5498,2017.12,제주조각공원,0
5499,2017.12,제주추사관,14131
5500,2017.12,중문주상절리대,71434
5501,2017.12,천제연폭포,28420
5502,2017.12,천지연폭포,80464
5503,2017.12,카멜리아힐,0
5504,2017.12,테디베어뮤지엄,0
5505,2017.12,퍼시픽랜드,0
5506,2017.12,아쿠아플라넷,74779
5507,2017.12,화락원,0
5508,2018.01,(주)제주미니미니랜드,0
5509,2018.01,국립제주박물관,33630
5510,2018.01,도립미술관,6454
5511,2018.01,만장굴관광지,44972
5512,2018.01,목석원,0
5513,2018.01,민속자연사박물관,23410
5514,2018.01,비자림,46111
5515,2018.01,산굼부리,0
5516,2018.01,삼성혈,0
5517,2018.01,삼양선사유적지,2786
5518,2018.01,생각하는 정원,0
5519,2018.01,절물자연휴양림,32899
5520,2018.01,제주도립 김창열미술관,0
5521,2018.01,제주돌문화공원,10010
5522,2018.01,제주러브랜드,0
5523,2018.01,제주목관아지,11640
5524,2018.01,제주별빛누리공원,5113
5525,2018.01,제주항일기념관,6092
5526,2018.01,한라산국립공원,99008
5527,2018.01,한림공원,0
5528,2018.01,항몽 유적지,3812
5529,2018.01,해녀 박물관,15798
5530,2018.01,감귤박물관,15673
5531,2018.01,기당미술관,1496
5532,2018.01,마라해양도립공원,36905
5533,2018.01,박물관은살아있다,0
5534,2018.01,산방산,40749
5535,2018.01,서귀포도립해양공원,10370
5536,2018.01,서귀포자연휴양림,4279
5537,2018.01,서복전시관,2846
5538,2018.01,성산일출봉,112264
5539,2018.01,소리섬박물관,0
5540,2018.01,소인국테마파크,0
5541,2018.01,신영영화박물관,0
5542,2018.01,아프리카박물관,0
5543,2018.01,여미지식물원,0
5544,2018.01,이중섭미술관,39017
5545,2018.01,익스트림 아일랜드,0
5546,2018.01,일출랜드,18401
5547,2018.01,정방폭포,50810
5548,2018.01,제주민속촌박물관,0
5549,2018.01,제주조각공원,0
5550,2018.01,제주추사관,14595
5551,2018.01,중문주상절리대,76160
5552,2018.01,천제연폭포,33481
5553,2018.01,천지연폭포,84552
5554,2018.01,카멜리아힐,48130
5555,2018.01,테디베어뮤지엄,0
5556,2018.01,퍼시픽랜드,0
5557,2018.01,아쿠아플라넷,84915
5558,2018.01,화락원,0
5559,2018.02,(주)제주미니미니랜드,0
5560,2018.02,국립제주박물관,24396
5561,2018.02,도립미술관,4629
5562,2018.02,만장굴관광지,31996
5563,2018.02,목석원,0
5564,2018.02,민속자연사박물관,17144
5565,2018.02,비자림,34714
5566,2018.02,산굼부리,0
5567,2018.02,삼성혈,0
5568,2018.02,삼양선사유적지,2214
5569,2018.02,생각하는 정원,0
5570,2018.02,절물자연휴양림,27182
5571,2018.02,제주도립 김창열미술관,0
5572,2018.02,제주돌문화공원,5334
5573,2018.02,제주러브랜드,0
5574,2018.02,제주목관아지,11777
5575,2018.02,제주별빛누리공원,3823
5576,2018.02,제주항일기념관,7090
5577,2018.02,한라산국립공원,44174
5578,2018.02,한림공원,0
5579,2018.02,항몽 유적지,3999
5580,2018.02,해녀 박물관,8805
5581,2018.02,감귤박물관,9306
5582,2018.02,기당미술관,1078
5583,2018.02,마라해양도립공원,29063
5584,2018.02,박물관은살아있다,0
5585,2018.02,산방산,37768
5586,2018.02,서귀포도립해양공원,8639
5587,2018.02,서귀포자연휴양림,2702
5588,2018.02,서복전시관,2135
5589,2018.02,성산일출봉,85830
5590,2018.02,소리섬박물관,0
5591,2018.02,소인국테마파크,0
5592,2018.02,신영영화박물관,0
5593,2018.02,아프리카박물관,0
5594,2018.02,여미지식물원,0
5595,2018.02,이중섭미술관,23244
5596,2018.02,익스트림 아일랜드,0
5597,2018.02,일출랜드,11868
5598,2018.02,정방폭포,39382
5599,2018.02,제주민속촌박물관,0
5600,2018.02,제주조각공원,0
5601,2018.02,제주추사관,8457
5602,2018.02,중문주상절리대,61812
5603,2018.02,천제연폭포,24299
5604,2018.02,천지연폭포,66890
5605,2018.02,카멜리아힐,33846
5606,2018.02,테디베어뮤지엄,0
5607,2018.02,퍼시픽랜드,0
5608,2018.02,아쿠아플라넷,79901
5609,2018.02,화락원,0
5610,2018.03,(주)제주미니미니랜드,0
5611,2018.03,국립제주박물관,20195
5612,2018.03,도립미술관,4142
5613,2018.03,만장굴관광지,44845
5614,2018.03,목석원,0
5615,2018.03,민속자연사박물관,26543
5616,2018.03,비자림,66676
5617,2018.03,산굼부리,0
5618,2018.03,삼성혈,0
5619,2018.03,삼양선사유적지,4708
5620,2018.03,생각하는 정원,0
5621,2018.03,절물자연휴양림,49289
5622,2018.03,제주도립 김창열미술관,0
5623,2018.03,제주돌문화공원,9814
5624,2018.03,제주러브랜드,0
5625,2018.03,제주목관아지,12078
5626,2018.03,제주별빛누리공원,7569
5627,2018.03,제주항일기념관,10313
5628,2018.03,한라산국립공원,60701
5629,2018.03,한림공원,0
5630,2018.03,항몽 유적지,6021
5631,2018.03,해녀 박물관,8580
5632,2018.03,감귤박물관,8730
5633,2018.03,기당미술관,1172
5634,2018.03,마라해양도립공원,45322
5635,2018.03,박물관은살아있다,0
5636,2018.03,산방산,50592
5637,2018.03,서귀포도립해양공원,10890
5638,2018.03,서귀포자연휴양림,6487
5639,2018.03,서복전시관,3025
5640,2018.03,성산일출봉,124284
5641,2018.03,소리섬박물관,0
5642,2018.03,소인국테마파크,0
5643,2018.03,신영영화박물관,0
5644,2018.03,아프리카박물관,0
5645,2018.03,여미지식물원,0
5646,2018.03,이중섭미술관,17639
5647,2018.03,익스트림 아일랜드,0
5648,2018.03,일출랜드,31906
5649,2018.03,정방폭포,58086
5650,2018.03,제주민속촌박물관,0
5651,2018.03,제주조각공원,0
5652,2018.03,제주추사관,8182
5653,2018.03,중문주상절리대,98543
5654,2018.03,천제연폭포,40191
5655,2018.03,천지연폭포,102186
5656,2018.03,카멜리아힐,28721
5657,2018.03,테디베어뮤지엄,0
5658,2018.03,퍼시픽랜드,0
5659,2018.03,아쿠아플라넷,64847
5660,2018.03,화락원,0
5661,2018.04,(주)제주미니미니랜드,0
5662,2018.04,국립제주박물관,26893
5663,2018.04,도립미술관,5776
5664,2018.04,만장굴관광지,54775
5665,2018.04,목석원,0
5666,2018.04,민속자연사박물관,44163
5667,2018.04,비자림,93619
5668,2018.04,산굼부리,0
5669,2018.04,삼성혈,0
5670,2018.04,삼양선사유적지,5816
5671,2018.04,생각하는 정원,0
5672,2018.04,절물자연휴양림,84610
5673,2018.04,제주도립 김창열미술관,0
5674,2018.04,제주돌문화공원,15188
5675,2018.04,제주러브랜드,0
5676,2018.04,제주목관아지,11759
5677,2018.04,제주별빛누리공원,6941
5678,2018.04,제주항일기념관,14041
